123	a	_	_	I-Premise:1:Support
124	role	_	_	I-Premise:1:Support
125	and	_	_	I-Premise:1:Support
126	cheat	_	_	I-Premise:1:Support
127	the	_	_	I-Premise:1:Support
128	other	_	_	I-Premise:1:Support
129	individuals	_	_	I-Premise:1:Support
130	with	_	_	I-Premise:1:Support
131	their	_	_	I-Premise:1:Support
132	playing	_	_	I-Premise:1:Support
133	,	_	_	O
134	therefore	_	_	O
135	we	_	_	B-Claim:For
136	have	_	_	I-Claim:For
137	to	_	_	I-Claim:For
138	be	_	_	I-Claim:For
139	aware	_	_	I-Claim:For
140	to	_	_	I-Claim:For
141	never	_	_	I-Claim:For
142	judge	_	_	I-Claim:For
143	with	_	_	I-Claim:For
144	their	_	_	I-Claim:For
145	appearance	_	_	I-Claim:For
146	.	_	_	O
147	For	_	_	O
148	example	_	_	O
149	,	_	_	O
150	some	_	_	B-Premise:-1:Support
151	people	_	_	I-Premise:-1:Support
152	cheat	_	_	I-Premise:-1:Support
153	their	_	_	I-Premise:-1:Support
154	fiance	_	_	I-Premise:-1:Support
155	before	_	_	I-Premise:-1:Support
156	marriage	_	_	I-Premise:-1:Support
157	by	_	_	I-Premise:-1:Support
158	showing	_	_	I-Premise:-1:Support
159	a	_	_	I-Premise:-1:Support
160	cheerful	_	_	I-Premise:-1:Support
161	face	_	_	I-Premise:-1:Support
162	and	_	_	I-Premise:-1:Support
163	well	_	_	I-Premise:-1:Support
164	spoken	_	_	I-Premise:-1:Support
165	;	_	_	I-Premise:-1:Support
166	however	_	_	I-Premise:-1:Support
167	,	_	_	I-Premise:-1:Support
168	after	_	_	I-Premise:-1:Support
169	getting	_	_	I-Premise:-1:Support
170	marriage	_	_	I-Premise:-1:Support
171	they	_	_	I-Premise:-1:Support
172	show	_	_	I-Premise:-1:Support
173	their	_	_	I-Premise:-1:Support
174	real	_	_	I-Premise:-1:Support
175	personality	_	_	I-Premise:-1:Support
176	.	_	_	O
177	Second	_	_	O
178	of	_	_	O
179	all	_	_	O
180	,	_	_	O
181	there	_	_	B-Claim:For
182	are	_	_	I-Claim:For
183	some	_	_	I-Claim:For
184	people	_	_	I-Claim:For
185	who	_	_	I-Claim:For
186	are	_	_	I-Claim:For
187	black	_	_	I-Claim:For
188	skin	_	_	I-Claim:For
189	,	_	_	I-Claim:For
190	fat	_	_	I-Claim:For
191	and	_	_	I-Claim:For
192	frown	_	_	I-Claim:For
193	,	_	_	I-Claim:For
194	nonetheless	_	_	I-Claim:For
195	they	_	_	I-Claim:For
196	might	_	_	I-Claim:For
197	be	_	_	I-Claim:For
198	a	_	_	I-Claim:For
199	great	_	_	I-Claim:For
200	person	_	_	I-Claim:For
201	for	_	_	I-Claim:For
202	leaving	_	_	I-Claim:For
203	and	_	_	I-Claim:For
204	colleague	_	_	I-Claim:For
205	.	_	_	O
206	For	_	_	O
207	instance	_	_	O
208	,	_	_	O
209	I	_	_	B-Premise:-1:Support
210	have	_	_	I-Premise:-1:Support
211	a	_	_	I-Premise:-1:Support
212	neighbor	_	_	I-Premise:-1:Support
213	who	_	_	I-Premise:-1:Support
214	are	_	_	I-Premise:-1:Support
215	old	_	_	I-Premise:-1:Support
216	,	_	_	I-Premise:-1:Support
217	black	_	_	I-Premise:-1:Support
218	skin	_	_	I-Premise:-1:Support
219	and	_	_	I-Premise:-1:Support
220	frown	_	_	I-Premise:-1:Support
221	and	_	_	I-Premise:-1:Support
222	I	_	_	I-Premise:-1:Support
223	had	_	_	I-Premise:-1:Support
224	always	_	_	I-Premise:-1:Support
225	panicked	_	_	I-Premise:-1:Support
226	of	_	_	I-Premise:-1:Support
227	her	_	_	I-Premise:-1:Support
228	.	_	_	O
229	One	_	_	B-Premise:-2:Support
230	day	_	_	I-Premise:-2:Support
231	in	_	_	I-Premise:-2:Support
232	a	_	_	I-Premise:-2:Support
233	cold	_	_	I-Premise:-2:Support
234	winter	_	_	I-Premise:-2:Support
235	while	_	_	I-Premise:-2:Support
236	I	_	_	I-Premise:-2:Support
237	was	_	_	I-Premise:-2:Support
238	getting	_	_	I-Premise:-2:Support
239	back	_	_	I-Premise:-2:Support
240	to	_	_	I-Premise:-2:Support
241	home	_	_	I-Premise:-2:Support
242	from	_	_	I-Premise:-2:Support
243	school	_	_	I-Premise:-2:Support
244	I	_	_	I-Premise:-2:Support
245	realized	_	_	I-Premise:-2:Support
246	that	_	_	I-Premise:-2:Support
247	I	_	_	I-Premise:-2:Support
248	lost	_	_	I-Premise:-2:Support
249	my	_	_	I-Premise:-2:Support
250	keys	_	_	I-Premise:-2:Support
251	,	_	_	I-Premise:-2:Support
252	so	_	_	I-Premise:-2:Support
253	I	_	_	I-Premise:-2:Support
254	could	_	_	I-Premise:-2:Support
255	not	_	_	I-Premise:-2:Support
256	do	_	_	I-Premise:-2:Support
257	anything	_	_	I-Premise:-2:Support
258	before	_	_	I-Premise:-2:Support
259	my	_	_	I-Premise:-2:Support
260	parents	_	_	I-Premise:-2:Support
261	getting	_	_	I-Premise:-2:Support
262	back	_	_	I-Premise:-2:Support
263	home	_	_	I-Premise:-2:Support
264	.	_	_	O
265	She	_	_	B-Premise:-3:Support
266	asked	_	_	I-Premise:-3:Support
267	me	_	_	I-Premise:-3:Support
268	to	_	_	I-Premise:-3:Support
269	stay	_	_	I-Premise:-3:Support
270	with	_	_	I-Premise:-3:Support
271	her	_	_	I-Premise:-3:Support
272	till	_	_	I-Premise:-3:Support
273	my	_	_	I-Premise:-3:Support
274	parents	_	_	I-Premise:-3:Support
275	come	_	_	I-Premise:-3:Support
276	,	_	_	I-Premise:-3:Support
277	also	_	_	I-Premise:-3:Support
278	she	_	_	I-Premise:-3:Support
279	was	_	_	I-Premise:-3:Support
280	great	_	_	I-Premise:-3:Support
281	in	_	_	I-Premise:-3:Support
282	hospitality	_	_	I-Premise:-3:Support
283	and	_	_	I-Premise:-3:Support
284	her	_	_	I-Premise:-3:Support
285	behavior	_	_	I-Premise:-3:Support
286	was	_	_	I-Premise:-3:Support
287	unforgettable	_	_	I-Premise:-3:Support
288	.	_	_	O
289	After	_	_	O
290	that	_	_	O
291	I	_	_	O
292	understood	_	_	O
293	,	_	_	O
294	I	_	_	B-Premise:-4:Support
295	had	_	_	I-Premise:-4:Support
296	to	_	_	I-Premise:-4:Support
297	never	_	_	I-Premise:-4:Support
298	judge	_	_	I-Premise:-4:Support
299	with	_	_	I-Premise:-4:Support
300	people	_	_	I-Premise:-4:Support
301	'	_	_	I-Premise:-4:Support
302	s	_	_	I-Premise:-4:Support
303	appearance	_	_	I-Premise:-4:Support
304	.	_	_	O
305	All	_	_	O
306	in	_	_	O
307	all	_	_	O
308	,	_	_	O
309	the	_	_	B-MajorClaim
310	best	_	_	I-MajorClaim
311	way	_	_	I-MajorClaim
312	to	_	_	I-MajorClaim
313	judge	_	_	I-MajorClaim
314	about	_	_	I-MajorClaim
315	individuals	_	_	I-MajorClaim
316	'	_	_	I-MajorClaim
317	is	_	_	I-MajorClaim
318	to	_	_	I-MajorClaim
319	be	_	_	I-MajorClaim
320	familiar	_	_	I-MajorClaim
321	with	_	_	I-MajorClaim
322	their	_	_	I-MajorClaim
323	personality	_	_	I-MajorClaim
324	not	_	_	I-MajorClaim
325	with	_	_	I-MajorClaim
326	their	_	_	I-MajorClaim
327	appearance	_	_	I-MajorClaim
328	.	_	_	O
329	Unfortunately	_	_	O
330	,	_	_	O
331	many	_	_	O
332	people	_	_	O
333	play	_	_	O
334	role	_	_	O
335	to	_	_	O
336	cheat	_	_	O
337	the	_	_	O
338	others	_	_	O
339	,	_	_	O
340	and	_	_	O
341	they	_	_	O
342	try	_	_	O
343	to	_	_	O
344	hide	_	_	O
345	their	_	_	O
346	real	_	_	O
347	personality	_	_	O
348	with	_	_	O
349	their	_	_	O
350	appearance	_	_	O
351	.	_	_	O

1	should	_	_	O
2	one	_	_	O
3	follow	_	_	O
4	fashion	_	_	O
5	trends	_	_	O
6	rather	_	_	O
7	than	_	_	O
8	a	_	_	O
9	personal	_	_	O
10	style	_	_	O
11	?	_	_	O
12	With	_	_	O
13	increasing	_	_	O
14	availability	_	_	O
15	to	_	_	O
16	the	_	_	O
17	Internet	_	_	O
18	,	_	_	O
19	people	_	_	O
20	can	_	_	O
21	collect	_	_	O
22	a	_	_	O
23	wealth	_	_	O
24	of	_	_	O
25	information	_	_	O
26	about	_	_	O
27	the	_	_	O
28	latest	_	_	O
29	fashion	_	_	O
30	trends	_	_	O
31	over	_	_	O
32	the	_	_	O
33	world	_	_	O
34	,	_	_	O
35	such	_	_	O
36	as	_	_	O
37	the	_	_	O
38	most	_	_	O
39	popular	_	_	O
40	shoes	_	_	O
41	style	_	_	O
42	this	_	_	O
43	season	_	_	O
44	or	_	_	O
45	the	_	_	O
46	best	_	_	O
47	-	_	_	O
48	liked	_	_	O
49	clothes	_	_	O
50	color	_	_	O
51	this	_	_	O
52	year	_	_	O
53	.	_	_	O
54	However	_	_	O
55	,	_	_	O
56	some	_	_	O
57	people	_	_	O
58	think	_	_	O
59	that	_	_	O
60	dressing	_	_	O
61	in	_	_	O
62	a	_	_	O
63	personal	_	_	O
64	style	_	_	O
65	should	_	_	O
66	be	_	_	O
67	advocated	_	_	O
68	rather	_	_	O
69	than	_	_	O
70	following	_	_	O
71	fashion	_	_	O
72	trends	_	_	O
73	.	_	_	O
74	From	_	_	O
75	my	_	_	O
76	perspective	_	_	O
77	,	_	_	O
78	fashion	_	_	B-MajorClaim
79	trends	_	_	I-MajorClaim
80	have	_	_	I-MajorClaim
81	a	_	_	I-MajorClaim
82	more	_	_	I-MajorClaim
83	essential	_	_	I-MajorClaim
84	role	_	_	I-MajorClaim
85	to	_	_	I-MajorClaim
86	play	_	_	I-MajorClaim
87	in	_	_	I-MajorClaim
88	people	_	_	I-MajorClaim
89	'	_	_	I-MajorClaim
90	s	_	_	I-MajorClaim
91	lives	_	_	I-MajorClaim
92	than	_	_	I-MajorClaim
93	personal	_	_	I-MajorClaim
94	dressing	_	_	I-MajorClaim
95	styles	_	_	I-MajorClaim
96	.	_	_	O
97	This	_	_	O
98	is	_	_	O
99	because	_	_	O
100	following	_	_	B-Claim:For
101	fashion	_	_	I-Claim:For
102	trends	_	_	I-Claim:For
103	enables	_	_	I-Claim:For
104	people	_	_	I-Claim:For
105	to	_	_	I-Claim:For
106	keep	_	_	I-Claim:For
107	up	_	_	I-Claim:For
108	with	_	_	I-Claim:For
109	the	_	_	I-Claim:For
110	world	_	_	I-Claim:For
111	'	_	_	I-Claim:For
112	s	_	_	I-Claim:For
113	latest	_	_	I-Claim:For
114	transformations	_	_	I-Claim:For
115	,	_	_	I-Claim:For
116	which	_	_	I-Claim:For
117	is	_	_	I-Claim:For
118	of	_	_	I-Claim:For
119	vital	_	_	I-Claim:For
120	importance	_	_	I-Claim:For
121	if	_	_	I-Claim:For
122	we	_	_	I-Claim:For
123	consider	_	_	I-Claim:For
124	the	_	_	I-Claim:For
125	fact	_	_	I-Claim:For
126	that	_	_	I-Claim:For
127	people	_	_	I-Claim:For
128	are	_	_	I-Claim:For
129	living	_	_	I-Claim:For
130	in	_	_	I-Claim:For
131	a	_	_	I-Claim:For
132	global	_	_	I-Claim:For
133	village	_	_	I-Claim:For
134	today	_	_	I-Claim:For
135	.	_	_	O
136	When	_	_	B-Premise:-1:Support
137	individuals	_	_	I-Premise:-1:Support
138	keep	_	_	I-Premise:-1:Support
139	the	_	_	I-Premise:-1:Support
140	habit	_	_	I-Premise:-1:Support
141	of	_	_	I-Premise:-1:Support
142	grasping	_	_	I-Premise:-1:Support
143	the	_	_	I-Premise:-1:Support
144	world	_	_	I-Premise:-1:Support
145	'	_	_	I-Premise:-1:Support
146	s	_	_	I-Premise:-1:Support
147	cutting	_	_	I-Premise:-1:Support
148	-	_	_	I-Premise:-1:Support
149	edge	_	_	I-Premise:-1:Support
150	fashion	_	_	I-Premise:-1:Support
151	information	_	_	I-Premise:-1:Support
152	,	_	_	I-Premise:-1:Support
153	they	_	_	I-Premise:-1:Support
154	are	_	_	I-Premise:-1:Support
155	gradually	_	_	I-Premise:-1:Support
156	changing	_	_	I-Premise:-1:Support
157	their	_	_	I-Premise:-1:Support
158	attitudes	_	_	I-Premise:-1:Support
159	to	_	_	I-Premise:-1:Support
160	viewing	_	_	I-Premise:-1:Support
161	the	_	_	I-Premise:-1:Support
162	world	_	_	I-Premise:-1:Support
163	,	_	_	I-Premise:-1:Support
164	which	_	_	I-Premise:-1:Support
165	means	_	_	I-Premise:-1:Support
166	they	_	_	I-Premise:-1:Support
167	are	_	_	I-Premise:-1:Support
168	more	_	_	I-Premise:-1:Support
169	open	_	_	I-Premise:-1:Support
170	to	_	_	I-Premise:-1:Support
171	accept	_	_	I-Premise:-1:Support
172	diverse	_	_	I-Premise:-1:Support
173	voices	_	_	I-Premise:-1:Support
174	from	_	_	I-Premise:-1:Support
175	people	_	_	I-Premise:-1:Support
176	around	_	_	I-Premise:-1:Support
177	the	_	_	I-Premise:-1:Support
178	world	_	_	I-Premise:-1:Support
179	.	_	_	O
180	In	_	_	O
181	contrast	_	_	O
182	,	_	_	O
183	if	_	_	B-Premise:1:Support
184	they	_	_	I-Premise:1:Support
185	stuck	_	_	I-Premise:1:Support
186	to	_	_	I-Premise:1:Support
187	their	_	_	I-Premise:1:Support
188	own	_	_	I-Premise:1:Support
189	fashion	_	_	I-Premise:1:Support
190	styles	_	_	I-Premise:1:Support
191	,	_	_	I-Premise:1:Support
192	disregarding	_	_	I-Premise:1:Support
193	the	_	_	I-Premise:1:Support
194	world	_	_	I-Premise:1:Support
195	'	_	_	I-Premise:1:Support
196	s	_	_	I-Premise:1:Support
197	top	_	_	I-Premise:1:Support
198	fashion	_	_	I-Premise:1:Support
199	designers	_	_	I-Premise:1:Support
200	'	_	_	I-Premise:1:Support
201	achievements	_	_	I-Premise:1:Support
202	,	_	_	I-Premise:1:Support
203	they	_	_	I-Premise:1:Support
204	would	_	_	I-Premise:1:Support
205	stay	_	_	I-Premise:1:Support
206	conservative	_	_	I-Premise:1:Support
207	in	_	_	I-Premise:1:Support
208	their	_	_	I-Premise:1:Support
209	own	_	_	I-Premise:1:Support
210	worlds	_	_	I-Premise:1:Support
211	.	_	_	O
212	As	_	_	O
213	a	_	_	O
214	result	_	_	O
215	,	_	_	O
216	they	_	_	B-Premise:-3:Support
217	might	_	_	I-Premise:-3:Support
218	fall	_	_	I-Premise:-3:Support
219	behind	_	_	I-Premise:-3:Support
220	shortly	_	_	I-Premise:-3:Support
221	.	_	_	O
222	Furthermore	_	_	O
223	,	_	_	O
224	people	_	_	B-Premise:1:Support
225	with	_	_	I-Premise:1:Support
226	inadequate	_	_	I-Premise:1:Support
227	aesthetic	_	_	I-Premise:1:Support
228	knowledge	_	_	I-Premise:1:Support
229	or	_	_	I-Premise:1:Support
230	poor	_	_	I-Premise:1:Support
231	originality	_	_	I-Premise:1:Support
232	develop	_	_	I-Premise:1:Support
233	their	_	_	I-Premise:1:Support
234	own	_	_	I-Premise:1:Support
235	senses	_	_	I-Premise:1:Support
236	of	_	_	I-Premise:1:Support
237	fashion	_	_	I-Premise:1:Support
238	when	_	_	I-Premise:1:Support
239	treasuring	_	_	I-Premise:1:Support
240	the	_	_	I-Premise:1:Support
241	latest	_	_	I-Premise:1:Support
242	fashion	_	_	I-Premise:1:Support
243	information	_	_	I-Premise:1:Support
244	.	_	_	O
245	Without	_	_	B-Claim:For
246	following	_	_	I-Claim:For
247	fashion	_	_	I-Claim:For
248	trends	_	_	I-Claim:For
249	,	_	_	I-Claim:For
250	such	_	_	I-Claim:For
251	people	_	_	I-Claim:For
252	would	_	_	I-Claim:For
253	have	_	_	I-Claim:For
254	a	_	_	I-Claim:For
255	hard	_	_	I-Claim:For
256	time	_	_	I-Claim:For
257	choosing	_	_	I-Claim:For
258	and	_	_	I-Claim:For
259	matching	_	_	I-Claim:For
260	clothes	_	_	I-Claim:For
261	,	_	_	I-Claim:For
262	let	_	_	I-Claim:For
263	alone	_	_	I-Claim:For
264	forming	_	_	I-Claim:For
265	their	_	_	I-Claim:For
266	own	_	_	I-Claim:For
267	dressing	_	_	I-Claim:For
268	styles	_	_	I-Claim:For
269	.	_	_	O
270	Despite	_	_	O
271	this	_	_	O
272	,	_	_	O
273	it	_	_	O
274	is	_	_	O
275	undeniable	_	_	O
276	that	_	_	O
277	following	_	_	B-Premise:2:Support
278	fashion	_	_	I-Premise:2:Support
279	trends	_	_	I-Premise:2:Support
280	constantly	_	_	I-Premise:2:Support
281	may	_	_	I-Premise:2:Support
282	undermine	_	_	I-Premise:2:Support
283	individuals	_	_	I-Premise:2:Support
284	'	_	_	I-Premise:2:Support
285	personalities	_	_	I-Premise:2:Support
286	.	_	_	O
287	Individuals	_	_	B-Premise:1:Support
288	purchase	_	_	I-Premise:1:Support
289	their	_	_	I-Premise:1:Support
290	clothes	_	_	I-Premise:1:Support
291	according	_	_	I-Premise:1:Support
292	to	_	_	I-Premise:1:Support
293	the	_	_	I-Premise:1:Support
294	latest	_	_	I-Premise:1:Support
295	fashion	_	_	I-Premise:1:Support
296	trends	_	_	I-Premise:1:Support
297	,	_	_	I-Premise:1:Support
298	which	_	_	I-Premise:1:Support
299	may	_	_	I-Premise:1:Support
300	result	_	_	I-Premise:1:Support
301	in	_	_	I-Premise:1:Support
302	the	_	_	I-Premise:1:Support
303	phenomenon	_	_	I-Premise:1:Support
304	that	_	_	I-Premise:1:Support
305	people	_	_	I-Premise:1:Support
306	would	_	_	I-Premise:1:Support
307	wear	_	_	I-Premise:1:Support
308	the	_	_	I-Premise:1:Support
309	same	_	_	I-Premise:1:Support
310	style	_	_	I-Premise:1:Support
311	of	_	_	I-Premise:1:Support
312	clothes	_	_	I-Premise:1:Support
313	.	_	_	O
314	Consequently	_	_	O
315	,	_	_	O
316	the	_	_	B-Claim:Against
317	world	_	_	I-Claim:Against
318	would	_	_	I-Claim:Against
319	look	_	_	I-Claim:Against
320	monotonous	_	_	I-Claim:Against
321	.	_	_	O
322	With	_	_	O
323	those	_	_	O
324	arguments	_	_	O
325	in	_	_	O
326	mind	_	_	O
327	,	_	_	O
328	I	_	_	O
329	would	_	_	O
330	conclude	_	_	O
331	that	_	_	O
332	people	_	_	B-MajorClaim
333	should	_	_	I-MajorClaim
334	,	_	_	I-MajorClaim
335	especially	_	_	I-MajorClaim
336	for	_	_	I-MajorClaim
337	ones	_	_	I-MajorClaim
338	lacking	_	_	I-MajorClaim
339	basic	_	_	I-MajorClaim
340	aesthetic	_	_	I-MajorClaim
341	knowledge	_	_	I-MajorClaim
342	,	_	_	I-MajorClaim
343	care	_	_	I-MajorClaim
344	more	_	_	I-MajorClaim
345	about	_	_	I-MajorClaim
346	fashion	_	_	I-MajorClaim
347	trends	_	_	I-MajorClaim
348	in	_	_	I-MajorClaim
349	lives	_	_	I-MajorClaim
350	as	_	_	I-MajorClaim
351	they	_	_	I-MajorClaim
352	can	_	_	I-MajorClaim
353	keep	_	_	I-MajorClaim
354	pace	_	_	I-MajorClaim
355	with	_	_	I-MajorClaim
356	the	_	_	I-MajorClaim
357	world	_	_	I-MajorClaim
358	'	_	_	I-MajorClaim
359	s	_	_	I-MajorClaim
360	changes	_	_	I-MajorClaim
361	.	_	_	O
362	On	_	_	O
363	the	_	_	O
364	other	_	_	O
365	hand	_	_	O
366	,	_	_	O
367	creative	_	_	B-Claim:Against
368	design	_	_	I-Claim:Against
369	talents	_	_	I-Claim:Against
370	can	_	_	I-Claim:Against
371	value	_	_	I-Claim:Against
372	their	_	_	I-Claim:Against
373	own	_	_	I-Claim:Against
374	dressing	_	_	I-Claim:Against
375	ideas	_	_	I-Claim:Against
376	,	_	_	I-Claim:Against
377	developing	_	_	I-Claim:Against
378	their	_	_	I-Claim:Against
379	own	_	_	I-Claim:Against
380	fashion	_	_	I-Claim:Against
381	styles	_	_	I-Claim:Against
382	as	_	_	I-Claim:Against
383	they	_	_	I-Claim:Against
384	like	_	_	I-Claim:Against
385	.	_	_	O

1	Should	_	_	O
2	wealthy	_	_	O
3	nations	_	_	O
4	support	_	_	O
5	poor	_	_	O
6	ones	_	_	O
7	?	_	_	O
8	Whether	_	_	O
9	wealthy	_	_	O
10	nations	_	_	O
11	should	_	_	O
12	take	_	_	O
13	responsibilities	_	_	O
14	to	_	_	O
15	help	_	_	O
16	poorer	_	_	O
17	ones	_	_	O
18	,	_	_	O
19	by	_	_	O
20	means	_	_	O
21	of	_	_	O
22	providing	_	_	O
23	infrastructures	_	_	O
24	,	_	_	O
25	or	_	_	O
26	remain	_	_	O
27	bystander	_	_	O
28	of	_	_	O
29	the	_	_	O
30	global	_	_	O
31	poverty	_	_	O
32	,	_	_	O
33	is	_	_	O
34	an	_	_	O
35	issue	_	_	O
36	of	_	_	O
37	controversy	_	_	O
38	.	_	_	O
39	Personally	_	_	O
40	I	_	_	O
41	think	_	_	O
42	,	_	_	O
43	as	_	_	B-MajorClaim
44	the	_	_	I-MajorClaim
45	privileged	_	_	I-MajorClaim
46	minority	_	_	I-MajorClaim
47	,	_	_	I-MajorClaim
48	wealthy	_	_	I-MajorClaim
49	nations	_	_	I-MajorClaim
50	have	_	_	I-MajorClaim
51	every	_	_	I-MajorClaim
52	reason	_	_	I-MajorClaim
53	to	_	_	I-MajorClaim
54	share	_	_	I-MajorClaim
55	their	_	_	I-MajorClaim
56	fortune	_	_	I-MajorClaim
57	with	_	_	I-MajorClaim
58	the	_	_	I-MajorClaim
59	poor	_	_	I-MajorClaim
60	.	_	_	O
61	In	_	_	O
62	terms	_	_	O
63	of	_	_	O
64	ethics	_	_	O
65	,	_	_	O
66	it	_	_	B-Claim:For
67	is	_	_	I-Claim:For
68	inhumane	_	_	I-Claim:For
69	to	_	_	I-Claim:For
70	watch	_	_	I-Claim:For
71	one	_	_	I-Claim:For
72	'	_	_	I-Claim:For
73	s	_	_	I-Claim:For
74	fellowman	_	_	I-Claim:For
75	struggle	_	_	I-Claim:For
76	against	_	_	I-Claim:For
77	famine	_	_	I-Claim:For
78	and	_	_	I-Claim:For
79	poverty	_	_	I-Claim:For
80	without	_	_	I-Claim:For
81	doing	_	_	I-Claim:For
82	anything	_	_	I-Claim:For
83	to	_	_	I-Claim:For
84	help	_	_	I-Claim:For
85	,	_	_	I-Claim:For
86	especially	_	_	I-Claim:For
87	when	_	_	I-Claim:For
88	the	_	_	I-Claim:For
89	onlooker	_	_	I-Claim:For
90	takes	_	_	I-Claim:For
91	no	_	_	I-Claim:For
92	effort	_	_	I-Claim:For
93	to	_	_	I-Claim:For
94	do	_	_	I-Claim:For
95	so	_	_	I-Claim:For
96	.	_	_	O
97	Compassion	_	_	B-Premise:-1:Support
98	,	_	_	I-Premise:-1:Support
99	a	_	_	I-Premise:-1:Support
100	virtue	_	_	I-Premise:-1:Support
101	preached	_	_	I-Premise:-1:Support
102	in	_	_	I-Premise:-1:Support
103	almost	_	_	I-Premise:-1:Support
104	all	_	_	I-Premise:-1:Support
105	religions	_	_	I-Premise:-1:Support
106	from	_	_	I-Premise:-1:Support
107	Buddhism	_	_	I-Premise:-1:Support
108	to	_	_	I-Premise:-1:Support
109	Mohammedanism	_	_	I-Premise:-1:Support
110	,	_	_	I-Premise:-1:Support
111	is	_	_	I-Premise:-1:Support
112	what	_	_	I-Premise:-1:Support
113	distinguishes	_	_	I-Premise:-1:Support
114	us	_	_	I-Premise:-1:Support
115	human	_	_	I-Premise:-1:Support
116	beings	_	_	I-Premise:-1:Support
117	from	_	_	I-Premise:-1:Support
118	animals	_	_	I-Premise:-1:Support
119	.	_	_	O
120	Economically	_	_	O
121	speaking	_	_	O
122	,	_	_	O
123	such	_	_	B-Claim:For
124	aid	_	_	I-Claim:For
125	could	_	_	I-Claim:For
126	also	_	_	I-Claim:For
127	create	_	_	I-Claim:For
128	a	_	_	I-Claim:For
129	win	_	_	I-Claim:For
130	-	_	_	I-Claim:For
131	win	_	_	I-Claim:For
132	situation	_	_	I-Claim:For
133	.	_	_	O
134	Underdeveloped	_	_	B-Premise:-1:Support
135	nations	_	_	I-Premise:-1:Support
136	no	_	_	I-Premise:-1:Support
137	doubt	_	_	I-Premise:-1:Support
138	receive	_	_	I-Premise:-1:Support
139	direct	_	_	I-Premise:-1:Support
140	benefits	_	_	I-Premise:-1:Support
141	through	_	_	I-Premise:-1:Support
142	such	_	_	I-Premise:-1:Support
143	deeds	_	_	I-Premise:-1:Support
144	.	_	_	O
145	For	_	_	B-Premise:1:Support
146	developed	_	_	I-Premise:1:Support
147	nations	_	_	I-Premise:1:Support
148	,	_	_	I-Premise:1:Support
149	new	_	_	I-Premise:1:Support
150	medical	_	_	I-Premise:1:Support
151	problems	_	_	I-Premise:1:Support
152	may	_	_	I-Premise:1:Support
153	very	_	_	I-Premise:1:Support
154	well	_	_	I-Premise:1:Support
155	arise	_	_	I-Premise:1:Support
156	from	_	_	I-Premise:1:Support
157	the	_	_	I-Premise:1:Support
158	work	_	_	I-Premise:1:Support
159	in	_	_	I-Premise:1:Support
160	underdeveloped	_	_	I-Premise:1:Support
161	nations	_	_	I-Premise:1:Support
162	;	_	_	O
163	thus	_	_	O
164	related	_	_	B-Premise:-3:Support
165	research	_	_	I-Premise:-3:Support
166	is	_	_	I-Premise:-3:Support
167	conducted	_	_	I-Premise:-3:Support
168	accordingly	_	_	I-Premise:-3:Support
169	to	_	_	I-Premise:-3:Support
170	conquer	_	_	I-Premise:-3:Support
171	the	_	_	I-Premise:-3:Support
172	problem	_	_	I-Premise:-3:Support
173	,	_	_	I-Premise:-3:Support
174	promoting	_	_	I-Premise:-3:Support
175	the	_	_	I-Premise:-3:Support
176	development	_	_	I-Premise:-3:Support
177	of	_	_	I-Premise:-3:Support
178	the	_	_	I-Premise:-3:Support
179	pharmaceutical	_	_	I-Premise:-3:Support
180	industry	_	_	I-Premise:-3:Support
181	.	_	_	O
182	The	_	_	B-Premise:-4:Support
183	potential	_	_	I-Premise:-4:Support
184	market	_	_	I-Premise:-4:Support
185	in	_	_	I-Premise:-4:Support
186	those	_	_	I-Premise:-4:Support
187	poor	_	_	I-Premise:-4:Support
188	countries	_	_	I-Premise:-4:Support
189	,	_	_	I-Premise:-4:Support
190	most	_	_	I-Premise:-4:Support
191	of	_	_	I-Premise:-4:Support
192	which	_	_	I-Premise:-4:Support
193	has	_	_	I-Premise:-4:Support
194	a	_	_	I-Premise:-4:Support
195	huge	_	_	I-Premise:-4:Support
196	population	_	_	I-Premise:-4:Support
197	,	_	_	I-Premise:-4:Support
198	is	_	_	I-Premise:-4:Support
199	also	_	_	I-Premise:-4:Support
200	a	_	_	I-Premise:-4:Support
201	thing	_	_	I-Premise:-4:Support
202	worth	_	_	I-Premise:-4:Support
203	mentioning	_	_	I-Premise:-4:Support
204	.	_	_	O
205	By	_	_	B-Premise:-1:Support
206	building	_	_	I-Premise:-1:Support
207	a	_	_	I-Premise:-1:Support
208	good	_	_	I-Premise:-1:Support
209	relationship	_	_	I-Premise:-1:Support
210	with	_	_	I-Premise:-1:Support
211	them	_	_	I-Premise:-1:Support
212	,	_	_	I-Premise:-1:Support
213	wealthy	_	_	I-Premise:-1:Support
214	nations	_	_	I-Premise:-1:Support
215	can	_	_	I-Premise:-1:Support
216	not	_	_	I-Premise:-1:Support
217	only	_	_	I-Premise:-1:Support
218	broaden	_	_	I-Premise:-1:Support
219	their	_	_	I-Premise:-1:Support
220	global	_	_	I-Premise:-1:Support
221	market	_	_	I-Premise:-1:Support
222	,	_	_	I-Premise:-1:Support
223	but	_	_	I-Premise:-1:Support
224	also	_	_	I-Premise:-1:Support
225	facilitate	_	_	I-Premise:-1:Support
226	future	_	_	I-Premise:-1:Support
227	international	_	_	I-Premise:-1:Support
228	commerce	_	_	I-Premise:-1:Support
